Entity,Code,Year,Hydropower (terawatt-hours),Wind (terawatt-hours),Solar (terawatt-hours),Other renewables (modern biofuels; geothermal; wave & tidal) (terawatt-hours)
Slovakia,SVK,2007,4.321000000000001,0.008,0,0.475
Slovakia,SVK,2008,4.082,0.007,0,0.517
Slovakia,SVK,2009,4.426,0.006,0,0.537
Slovakia,SVK,2010,5.099,0.006,0.017,0.662
Slovakia,SVK,2011,3.6380000000000003,0.005,0.397,0.819
Slovakia,SVK,2012,4.008,0.006,0.424,0.941
Slovakia,SVK,2013,4.744000000000001,0.006,0.588,0.911
Slovakia,SVK,2014,4.319,0.006,0.597,1.417
Slovakia,SVK,2015,4.067,0.006,0.506,1.662
Slovakia,SVK,2016,4.4808779,0.006016438356164383,0.532,1.6802303473491749
South & Central America,,1965,39.90562301454062,0,0,0
South & Central America,,1966,44.4470216332899,0,0,0
South & Central America,,1967,47.04669691663284,0,0,0
South & Central America,,1968,50.00391377012686,0,0,0
South & Central America,,1969,54.02329597079012,0,0,0
South & Central America,,1970,65.984696231438,0,0,0.5708901394557824
South & Central America,,1971,72.7803598350451,0,0,2.1533663384353745
South & Central America,,1972,82.58951974313977,0,0,2.144433326829806
South & Central America,,1973,92.5914633973303,0,0,2.275467721938776
South & Central America,,1974,106.3171315369787,0,0,2.3885297999999997
South & Central America,,1975,115.28559559243868,0,0,2.8781964429245286
South & Central America,,1976,128.71250104710043,0,0,3.3622265005102037
South & Central America,,1977,142.95539519734166,0,0,3.684515693107967
South & Central America,,1978,157.90912433309038,0,0,4.084033177564103
South & Central America,,1979,179.17571006574767,0,0,4.387755441666666
South & Central America,,1980,200.67567760633375,0,0,4.40875986712131
South & Central America,,1981,203.65029619879996,0,0,4.885018878898636
South & Central America,,1982,219.6879074026,0,0,5.528969104944035
South & Central America,,1983,236.76038971039998,0,0,6.363392254501564
South & Central America,,1984,261.62888925590005,0,0,6.194285844424833
South & Central America,,1985,283.4868134652,0,0,6.0924864774811205
South & Central America,,1986,306.0648078500001,0,0,6.284733752369728
South & Central America,,1987,326.51108120000004,0,0,6.745084367356498
South & Central America,,1988,339.9775764,0,0,6.678887304705587
South & Central America,,1989,347.39632794960005,0,0,6.985453168920683
South & Central America,,1990,360.96542064069996,0,0,8.3225356943903
South & Central America,,1991,385.4016912012,0,0,8.3942838930528
South & Central America,,1992,393.0187170066504,0,0,10.232461043883134
South & Central America,,1993,423.2406007963745,0.001717171717171697,0,9.856516958435623
South & Central America,,1994,448.8213645431875,0.007777777777777686,0,10.738791396145915
South & Central America,,1995,465.8623870525249,0.007777777777777686,0,11.090052256624219
South & Central America,,1996,485.7794268264988,0.04197398522222213,0,12.656101890224999
South & Central America,,1997,514.8531682699693,0.10292599797979789,0,13.504429029037265
South & Central America,,1998,526.7755716061032,0.11137238019888879,0.0486387482982277,12.71724395332971
South & Central America,,1999,527.5744142895684,0.14847192031646447,0.04985511783419058,14.562751730596151
South & Central America,,2000,556.2677602467124,0.25182719977979745,0.051055821069209376,14.485357174770765
South & Central America,,2001,521.921871440285,0.32077413643737307,0.05289677371246988,16.863075606080958
South & Central America,,2002,547.6524504703419,0.4586498495232315,0.05347522991617802,18.485628130795245
South & Central America,,2003,571.0228006554706,0.4429305649141405,0.05757275783290705,20.25250314324911
South & Central America,,2004,589.5274529363105,0.5428768959767669,0.06014791157538411,21.134319546235577
South & Central America,,2005,624.8849918903252,0.5330837465727265,0.06357699352082084,22.287923874521788
South & Central America,,2006,653.3320811104886,0.7739218764081809,0.0669426607683743,24.211935466975273
South & Central America,,2007,676.4974752447729,1.1601084797864525,0.07083516282284641,29.38650532949695
South & Central America,,2008,680.5724993195234,1.665920920911009,0.08340106703811696,32.444515792141495
South & Central America,,2009,697.9393503985905,2.093050845061655,0.08912099324361378,37.45280925548101
South & Central America,,2010,701.1571460646194,3.4545031403354245,0.13195223504929768,45.68772043392713
South & Central America,,2011,744.6051469853774,4.3366276486762665,0.22563606252156826,49.57907350395094
South & Central America,,2012,731.1694529020633,7.785518852071711,0.4617024859253409,53.996616887084784
South & Central America,,2013,709.8255530953268,10.413682374568591,0.7240190068752708,61.272559504829495
South & Central America,,2014,682.8138535061141,18.899169835152982,1.3802047746272093,68.91135290476194
South & Central America,,2015,675.5629000305873,31.72177457453702,3.08097942994507,71.3434633307071
South & Central America,,2016,689.4879454149722,44.99699435630751,5.1484981113617865,74.4528747578125
South Africa,ZAF,1965,0,0,0,0
South Africa,ZAF,1966,0,0,0,0
South Africa,ZAF,1967,0,0,0,0
South Africa,ZAF,1968,0,0,0,0
South Africa,ZAF,1969,0,0,0,0
South Africa,ZAF,1970,0,0,0,0
South Africa,ZAF,1971,0.0928074,0,0,0
South Africa,ZAF,1972,0.8264278,0,0,0
South Africa,ZAF,1973,0.1900342,0,0,0
South Africa,ZAF,1974,1.1225276,0,0,0
South Africa,ZAF,1975,1.1092694,0,0,0
South Africa,ZAF,1976,1.8738256,0,0,0
South Africa,ZAF,1977,1.944536,0,0,0
South Africa,ZAF,1978,1.9047614,0,0,0
South Africa,ZAF,1979,1.1578828,0,0,0
South Africa,ZAF,1980,1.0032038,0,0,0
South Africa,ZAF,1981,1.653,0,0,0
South Africa,ZAF,1982,1.0160000000000002,0,0,0
South Africa,ZAF,1983,0.595,0,0,0
South Africa,ZAF,1984,0.5599999999999998,0,0,0
South Africa,ZAF,1985,0.6239999999999997,0,0,0
South Africa,ZAF,1986,1.623,0,0,0
South Africa,ZAF,1987,1.617,0,0,0
South Africa,ZAF,1988,3.1620000000000004,0,0,0
South Africa,ZAF,1989,2.7590000000000003,0,0,0
South Africa,ZAF,1990,1.01,0,0,0
South Africa,ZAF,1991,1.9799999999999998,0,0,0
South Africa,ZAF,1992,0.752,0,0,0
South Africa,ZAF,1993,0.14600000000000013,0,0,0
South Africa,ZAF,1994,1.0740000000000003,0,0,0
South Africa,ZAF,1995,0.5289999999999999,0,0,0
South Africa,ZAF,1996,1.319,0,0,0.06
South Africa,ZAF,1997,2.092,0,0,0.146
South Africa,ZAF,1998,1.5949999999999998,0,0,0.231
South Africa,ZAF,1999,0.726,0,0,0.197
South Africa,ZAF,2000,1.101,0,0,0.307
South Africa,ZAF,2001,1.9849999999999999,0,0,0.307
South Africa,ZAF,2002,2.383,0,0.02121212121212096,0.259
South Africa,ZAF,2003,0.7010000000000001,0.006,0.02121212121212096,0.259
South Africa,ZAF,2004,0.9500000000000002,0.012,0.02121212121212096,0.262
South Africa,ZAF,2005,1.3319999999999999,0.012,0.02121212121212096,0.265
South Africa,ZAF,2006,2.8979999999999997,0.012,0.02121212121212096,0.269
South Africa,ZAF,2007,0.8679999999999999,0.012,0.02121212121212096,0.273
South Africa,ZAF,2008,1.2030000000000003,0.021,0.02121212121212096,0.277
South Africa,ZAF,2009,1.4000000000000004,0.03,0.02121212121212096,0.281
South Africa,ZAF,2010,2.1140000000000003,0.034,0.03417727272727232,0.285
South Africa,ZAF,2011,2.057,0.037,0.0713409090909082,0.289
South Africa,ZAF,2012,1.2050000000000005,0.037,0.09489999999999892,0.293
South Africa,ZAF,2013,1.1590000000000003,0.037,0.243,0.298
South Africa,ZAF,2014,0.9749999999999996,1.066,1.123,0.303
South Africa,ZAF,2015,0.7882491186839014,3.071,2.749,0.303
South Africa,ZAF,2016,1.0450623704059998,4.175852054794521,3.274,0.3038301369863014
South Korea,KOR,1965,0.710427,0,0,0
South Korea,KOR,1966,0.985322,0,0,0
South Korea,KOR,1967,0.9531710000000001,0,0,0
South Korea,KOR,1968,0.929483,0,0,0
South Korea,KOR,1969,1.428512,0,0,0
South Korea,KOR,1970,1.2206839999999999,0,0,0
South Korea,KOR,1971,1.319976,0,0,0
South Korea,KOR,1972,1.368076,0,0,0
South Korea,KOR,1973,1.284465,0,0,0
South Korea,KOR,1974,1.905858,0,0,0
South Korea,KOR,1975,1.682809,0,0,0
South Korea,KOR,1976,1.788661,0,0,0
South Korea,KOR,1977,1.392729,0,0,0
South Korea,KOR,1978,1.807524,0,0,0
South Korea,KOR,1979,2.296168,0,0,0
South Korea,KOR,1980,1.920375,0,0,0
South Korea,KOR,1981,2.597707,0,0,0
South Korea,KOR,1982,1.7153620000000003,0,0,0
South Korea,KOR,1983,2.294191,0,0,0
South Korea,KOR,1984,1.9981430000000002,0,0,0
South Korea,KOR,1985,3.1849659999999997,0,0,0
South Korea,KOR,1986,3.10988,0,0,0
South Korea,KOR,1987,3.965371,0,0,0
South Korea,KOR,1988,1.9872319999999997,0,0,0
South Korea,KOR,1989,2.9639689999999996,0,0,0
South Korea,KOR,1990,4.683946000000001,0,0,0
South Korea,KOR,1991,3.486046,0,0.0020202020202019963,0
South Korea,KOR,1992,3.0974479999999995,0,0.0020202020202019963,0
South Korea,KOR,1993,4.227549,0,0.0020202020202019963,0
South Korea,KOR,1994,2.3460920000000005,0.003838383838383793,0.0030303030303029943,0
South Korea,KOR,1995,2.759923,0.0009595959595959482,0.0030303030303029943,0.25
South Korea,KOR,1996,2.4243569999999997,0.0009595959595959482,0.0030303030303029943,0.403
South Korea,KOR,1997,2.8139919999999994,0.0019191919191918964,0.004040404040403993,0.078
South Korea,KOR,1998,4.279418,0.003838383838383793,0.003838383838383793,0.058
South Korea,KOR,1999,4.159260000000001,0.016313131313131134,0.004040404040403993,0.087
South Korea,KOR,2000,4.009553,0.01616161616161597,0.005050505050504991,0.079
South Korea,KOR,2001,2.3299387630000004,0.012121212121211977,0.006060606060605989,0.088
South Korea,KOR,2002,3.2327773080000006,0.014141414141413974,0.007070707070706987,0.179
South Korea,KOR,2003,4.885576989999999,0.024242424242423954,0.008080808080807985,0.188
South Korea,KOR,2004,4.3110796979999995,0.047442,0.009872,0.292869218
South Korea,KOR,2005,3.6732999819999996,0.129888,0.014339000000000001,0.259813729
South Korea,KOR,2006,3.4675378270000006,0.233896,0.031022,0.241290189
South Korea,KOR,2007,3.6316492069999997,0.375641,0.071279,0.3839042439999999
South Korea,KOR,2008,3.0701113469999997,0.436034,0.284315,0.6530758250000002
South Korea,KOR,2009,2.813171245,0.685353,0.566191,0.5390645069999999
South Korea,KOR,2010,3.681968783,0.8169500000000001,0.772801,2.888306639000001
South Korea,KOR,2011,4.597667016000001,0.862884,0.917198,5.812305053
South Korea,KOR,2012,3.9690390000000004,0.91276,1.103227,6.601881866
South Korea,KOR,2013,4.289267000000001,1.148179,1.605182,7.4062969999999995
South Korea,KOR,2014,2.7514190000000003,1.145557,2.5563,10.993833361999998
South Korea,KOR,2015,2.1457193059999993,1.3424390000000002,3.979159,11.996350603999998
South Korea,KOR,2016,2.4559359029043435,1.779673814790081,5.236650447731044,12.018675737478874
Spain,ESP,1965,20.0331402,0,0,0
Spain,ESP,1966,27.7426708,0,0,0
Spain,ESP,1967,23.0595262,0,0,0
Spain,ESP,1968,24.819125,0,0,0
Spain,ESP,1969,31.1438998,0,0,0
Spain,ESP,1970,28.2695166,0,0,0.047
Spain,ESP,1971,32.3868566,0,0,0.052
Spain,ESP,1972,34.7904624,0,0,0.061
Spain,ESP,1973,28.5206848,0,0,0.056
Spain,ESP,1974,30.9213562,0,0,0.051
Spain,ESP,1975,26.058270200000003,0,0,0.113
Spain,ESP,1976,20.7596476,0,0,0.187
Spain,ESP,1977,39.632868,0,0,0.309
Spain,ESP,1978,40.384747999999995,0,0,0.316
Spain,ESP,1979,46.5562932,0,0,0.251
Spain,ESP,1980,29.5506374,0,0,0.362
Spain,ESP,1981,21.943753,0,0,0.424
Spain,ESP,1982,26.33728,0,0,0.487
Spain,ESP,1983,27.0495208,0,0,0.56
Spain,ESP,1984,31.4879222,0,0,0.55
Spain,ESP,1985,31.2934344,0,0,0.611
Spain,ESP,1986,26.500377,0,0,0.538
Spain,ESP,1987,27.3852556,0,0,0.563
Spain,ESP,1988,35.25208,0,0,0.673
Spain,ESP,1989,19.3528178,0.013,0.006060606060605989,0.578
Spain,ESP,1990,25.4193644,0.014,0.005757575757575707,0.659
Spain,ESP,1991,27.365967400000002,0.015,0.00671717171717165,0.6591
Spain,ESP,1992,18.558307,0.103,0.007676767676767594,0.686
Spain,ESP,1993,24.3365856,0.116,0.008636363636363538,0.681
Spain,ESP,1994,27.8169074,0.175,0.009595959595959483,0.785
Spain,ESP,1995,22.9999596,0.27,0.014393939393939245,1.258
Spain,ESP,1996,40.655974799999996,0.338,0.011515151515151369,1.44
Spain,ESP,1997,36.119930000000004,0.716,0.012474747474747314,1.984
Spain,ESP,1998,37.1957856,1.352,0.014393939393939245,2.058
Spain,ESP,1999,28.1761852,2.744,0.01616161616161597,2.339
Spain,ESP,2000,34.236308199999996,4.724,0.017272727272727075,1.995
Spain,ESP,2001,41.074158399999995,6.966,0.023030303030302738,1.866
Spain,ESP,2002,23.116999999999997,9.997,0.031,2.726
Spain,ESP,2003,41.07599999999999,12.474,0.04,3.338
Spain,ESP,2004,31.813000000000002,16.155,0.056,3.398
Spain,ESP,2005,17.872,21.269,0.078,3.459
Spain,ESP,2006,25.583000000000002,23.255,0.169,4.13
Spain,ESP,2007,27.224999999999998,27.763,0.497,3.676
Spain,ESP,2008,23.505000000000003,32.496,2.557,3.232
Spain,ESP,2009,26.35247791,37.887,6.066934673,3.4088000000000003
Spain,ESP,2010,42.278023255697676,44.165,7.104,3.894
Spain,ESP,2011,30.595999998837215,42.433,8.679536283602364,4.515
Spain,ESP,2012,20.544999999999998,49.47200000000001,11.965909453643494,4.97700945997
Spain,ESP,2013,36.77980000000001,53.903000000000006,12.689615795309843,5.291999999999999
Spain,ESP,2014,39.16899999999999,52.01299999999999,13.673026814443602,5.414056767789485
Spain,ESP,2015,27.870308845340006,49.33499999999999,13.877749813000001,5.875050923401763
Spain,ESP,2016,35.58367669129726,48.89941963802407,13.56037694431277,6.2266548110447175
Sweden,SWE,1965,46.4523134,0,0,0
Sweden,SWE,1966,45.5330782,0,0,0
Sweden,SWE,1967,49.3116652,0,0,0
Sweden,SWE,1968,48.7857566,0,0,0
Sweden,SWE,1969,41.8561374,0,0,0
Sweden,SWE,1970,41.54236,0,0,0.13
Sweden,SWE,1971,52.0340156,0,0,0.16
Sweden,SWE,1972,53.7752592,0,0,0.226
Sweden,SWE,1973,59.904967,0,0,0.399
Sweden,SWE,1974,57.3019404,0,0,0.357
Sweden,SWE,1975,57.6864282,0,0,0.31
Sweden,SWE,1976,54.8712704,0,0,0.354
Sweden,SWE,1977,53.5321922,0,0,0.36
Sweden,SWE,1978,57.7792356,0,0,0.276
Sweden,SWE,1979,61.230787,0,0,0.347
Sweden,SWE,1980,59.2553152,0,0,0.721
Sweden,SWE,1981,60.2187444,0,0,0.921
Sweden,SWE,1982,55.6137296,0,0,1.002
Sweden,SWE,1983,64.0813,0.003,0,1.447
Sweden,SWE,1984,68.4874418,0.005,0,1.848
Sweden,SWE,1985,70.988,0.006,0,1.802
Sweden,SWE,1986,60.933,0.006,0,1.98
Sweden,SWE,1987,71.854,0.006,0,1.959
Sweden,SWE,1988,69.883,0.005,0,2.041
Sweden,SWE,1989,71.75,0.005,0,2.189
Sweden,SWE,1990,72.509,0.006,0,1.943
Sweden,SWE,1991,63.248999999999995,0.013,0,1.86
Sweden,SWE,1992,74.364,0.031,0,2.01
Sweden,SWE,1993,74.647,0.052,0.001,2.171
Sweden,SWE,1994,59.097,0.075,0.001,2.229
Sweden,SWE,1995,68.09599999999999,0.105,0.001,2.354
Sweden,SWE,1996,51.74,0.144,0.001,2.118
Sweden,SWE,1997,69.056,0.203,0.001,2.773
Sweden,SWE,1998,74.743,0.308,0.001,2.78
Sweden,SWE,1999,71.69099999999999,0.358,0.001,2.697
Sweden,SWE,2000,78.584,0.457,0.001,4.098
Sweden,SWE,2001,79.06099999999999,0.482,0.002,3.777
Sweden,SWE,2002,66.358,0.608,0.002,4.175
Sweden,SWE,2003,53.54,0.679,0.002,4.51
Sweden,SWE,2004,60.588,0.85,0.002,7.201
Sweden,SWE,2005,72.69200000000001,0.949,0.002,7.491
Sweden,SWE,2006,61.638,0.987,0.002,8.359
Sweden,SWE,2007,66.163,1.43,0.003,9.836
Sweden,SWE,2008,68.997,1.996,0.004,10.337
Sweden,SWE,2009,65.414,2.485,0.007,11.46
Sweden,SWE,2010,67.176,3.502,0.009,12.192
Sweden,SWE,2011,67.06400000000001,6.078,0.013,11.536
Sweden,SWE,2012,78.939,7.165,0.019,12.194
Sweden,SWE,2013,61.361000000000004,9.842,0.035,11.45
Sweden,SWE,2014,63.763000000000005,11.234,0.047,10.696
Sweden,SWE,2015,75.312,16.268,0.097,10.765
Sweden,SWE,2016,62.35241464337857,15.101105307497894,0.16942863286300763,11.709200000000001
Switzerland,CHE,1965,24.097282,0,0,0
Switzerland,CHE,1966,27.518608,0,0,0
Switzerland,CHE,1967,29.8502124,0,0,0
Switzerland,CHE,1968,29.515338,0,0,0
Switzerland,CHE,1969,28.2451314,0,0,0
Switzerland,CHE,1970,29.172627600000002,0,0,0
Switzerland,CHE,1971,29.043726000000003,0,0,0
Switzerland,CHE,1972,24.2340336,0,0,0
Switzerland,CHE,1973,26.5866066,0,0,0
Switzerland,CHE,1974,27.8503924,0,0,0
Switzerland,CHE,1975,32.235789600000004,0,0,0
Switzerland,CHE,1976,25.8494028,0,0,0
Switzerland,CHE,1977,34.889881800000005,0,0,0
Switzerland,CHE,1978,31.560525799999997,0,0,0.098
Switzerland,CHE,1979,29.684379200000002,0,0,0.287
Switzerland,CHE,1980,33.4479334,0,0,0.173
Switzerland,CHE,1981,35.1250786,0,0,0.436
Switzerland,CHE,1982,35.971410799999994,0,0,0.39
Switzerland,CHE,1983,35.0628518,0,0,0.396
Switzerland,CHE,1984,29.8938642,0,0,0.369
Switzerland,CHE,1985,32.0490792,0,0,0.365
Switzerland,CHE,1986,32.913572599999995,0,0,0.458
Switzerland,CHE,1987,34.680043,0,0,0.511
Switzerland,CHE,1988,35.7971826,0,0,0.513
Switzerland,CHE,1989,29.7763792,0,0,0.529
Switzerland,CHE,1990,29.7974134,0,0.0010101010101009982,0.36
Switzerland,CHE,1991,32.0879222,0,0.0020202020202019963,0.351
Switzerland,CHE,1992,32.7027352,0,0.0030303030303029943,0.387
Switzerland,CHE,1993,35.785567799999995,0,0.004040404040403993,0.372
Switzerland,CHE,1994,39.0639566,0,0.005050505050504991,0.436
Switzerland,CHE,1995,35.1756578,0,0.006060606060605989,0.451
Switzerland,CHE,1996,28.4085934,0.0010101010101009982,0.007070707070706987,0.49
Switzerland,CHE,1997,34.0484882,0.0020202020202019963,0.007070707070706987,0.544
Switzerland,CHE,1998,33.4776766,0.0030303030303029943,0.008080808080807985,0.559
Switzerland,CHE,1999,40.011709599999996,0.0030303030303029943,0.010101010101009982,0.616
Switzerland,CHE,2000,36.8406488,0.0030303030303029943,0.01111111111111098,0.8865263157894785
Switzerland,CHE,2001,41.326404,0.004040404040403993,0.013131313131312976,0.9152631578947437
Switzerland,CHE,2002,35.1743124,0.005050505050504991,0.015151515151514972,0.9295789473684279
Switzerland,CHE,2003,34.7720214,0.005050505050504991,0.018181818181817966,0.9914736842105344
Switzerland,CHE,2004,33.7545238,0.006060606060605989,0.018181818181817966,1.0323157894736932
Switzerland,CHE,2005,31.229898989898608,0.008080808080807985,0.02121212121212096,1.0726315789473768
Switzerland,CHE,2006,30.96185858585818,0.015151515151514972,0.024242424242423954,1.1931578947368526
Switzerland,CHE,2007,35.25340404040358,0.01616161616161597,0.029292929292928947,1.2490526315789563
Switzerland,CHE,2008,36.04038383838338,0.019191919191918965,0.03737373737373693,1.3061052631579033
Switzerland,CHE,2009,35.72711111111067,0.02323232323232296,0.0545454545454538,1.30178947368422
Switzerland,CHE,2010,36.064282828282366,0.03737373737373693,0.09494949494949372,1.34536842105264
Switzerland,CHE,2011,31.67036363636324,0.07070707070706987,0.1696969696969675,1.461052631578957
Switzerland,CHE,2012,37.898090909090435,0.08888888888888766,0.3020202020201983,1.6132631578947487
Switzerland,CHE,2013,37.83971717171669,0.09090909090908983,0.5050505050504991,1.714421052631592
Switzerland,CHE,2014,37.35005050505005,0.1020202020202009,0.8505050505050423,1.7795789473684356
Switzerland,CHE,2015,37.58884848484801,0.1111111111111098,1.1303030303030148,1.707157894736853
Switzerland,CHE,2016,34.40092929292884,0.10371840383505013,1.4010285759342234,1.972048253632265
Taiwan,TWN,1965,3.6725214,0,0,0
Taiwan,TWN,1966,3.8139422,0,0,0
Taiwan,TWN,1967,3.5929722,0,0,0
Taiwan,TWN,1968,5.2325696,0,0,0
Taiwan,TWN,1969,3.9862988,0,0,0
Taiwan,TWN,1970,3.557617,0,0,0
Taiwan,TWN,1971,3.09358,0,0,0
Taiwan,TWN,1972,3.6415856,0,0,0
Taiwan,TWN,1973,3.3940992,0,0,0
Taiwan,TWN,1974,4.7110804,0,0,0
Taiwan,TWN,1975,5.2546666,0,0,0
Taiwan,TWN,1976,4.2779792,0,0,0
Taiwan,TWN,1977,4.0260734,0,0,0
Taiwan,TWN,1978,4.9674056,0,0,0
Taiwan,TWN,1979,4.5696596,0,0,0
Taiwan,TWN,1980,2.9300622,0,0,0
Taiwan,TWN,1981,4.7906296,0,0,0
Taiwan,TWN,1982,4.967244,0,0,0.008282
Taiwan,TWN,1983,4.98775,0,0,0.0045449999999999996
Taiwan,TWN,1984,4.385301,0,0,0.0035059999999999996
Taiwan,TWN,1985,6.001129,0,0,0.002956
Taiwan,TWN,1986,6.1299220000000005,0,0,0.0045320000000000004
Taiwan,TWN,1987,5.508951000000001,0,0,0.002827
Taiwan,TWN,1988,4.676969,0,0,0.003104
Taiwan,TWN,1989,4.863453999999999,0,0,0.003238
Taiwan,TWN,1990,6.381179,0,0,0.10028674973407768
Taiwan,TWN,1991,3.853646,0,0,0.13404680294535173
Taiwan,TWN,1992,6.555992,0,0,0.2002539086761265
Taiwan,TWN,1993,4.108831,0,0,0.23561175188500158
Taiwan,TWN,1994,5.061525000000001,0,0,0.26242246966260463
Taiwan,TWN,1995,4.839464,0,0,0.3517472042546417
Taiwan,TWN,1996,4.743054000000001,0,0,0.40009519430658474
Taiwan,TWN,1997,5.245481,0,0,0.45775299999999997
Taiwan,TWN,1998,6.2018580000000005,0,0,0.582174
Taiwan,TWN,1999,5.051025,0,0,0.7221735
Taiwan,TWN,2000,4.559979000000001,0.0013830000000000001,0.00011999999999999999,1.048121
Taiwan,TWN,2001,5.0902980000000015,0.012228999999999999,0.000264,1.2502145
Taiwan,TWN,2002,2.7789010000000003,0.015880000000000002,0.000348,1.373038
Taiwan,TWN,2003,3.0345169999999997,0.023762000000000002,0.00046100000000000004,1.6480374999999998
Taiwan,TWN,2004,3.2098679999999993,0.025253,0.000584,1.8620385000000002
Taiwan,TWN,2005,3.986161,0.09129999999999999,0.0009599999999999999,1.855426
Taiwan,TWN,2006,4.088351,0.276075,0.0014570000000000002,1.9071925
Taiwan,TWN,2007,4.417549,0.439535,0.00218,2.2245365
Taiwan,TWN,2008,4.305104,0.588265,0.004569,2.066672
Taiwan,TWN,2009,3.7482859999999993,0.786635,0.009211,2.0189725000000003
Taiwan,TWN,2010,4.194100000000001,1.026338,0.02077,2.1649155
Taiwan,TWN,2011,3.999727,1.492676671,0.070266324,1.971009
Taiwan,TWN,2012,5.669557,1.4134680000000002,0.173077793,1.9039105
Taiwan,TWN,2013,5.422890000000001,1.640007611,0.337854186,1.914639
Taiwan,TWN,2014,4.317863,1.500484383,0.551709184,2.0467215000000003
Taiwan,TWN,2015,4.470147,1.525235707,0.8755159550000001,2.1320390000000002
Taiwan,TWN,2016,6.5554879999999995,1.445278,1.13223,2.0481025
Thailand,THA,1965,1.0960112,0,0,0
Thailand,THA,1966,1.2727872,0,0,0
Thailand,THA,1967,1.7412436,0,0,0
Thailand,THA,1968,1.5777258,0,0,0
Thailand,THA,1969,1.1799798,0,0,0
Thailand,THA,1970,2.0019882,0,0,0
Thailand,THA,1971,2.2936686,0,0,0
Thailand,THA,1972,2.1478284,0,0,0
Thailand,THA,1973,2.3290238,0,0,0
Thailand,THA,1974,2.9786756,0,0,0
Thailand,THA,1975,2.9698368,0,0,0
Thailand,THA,1976,3.1731292,0,0,0
Thailand,THA,1977,2.8593518,0,0,0
Thailand,THA,1978,1.878245,0,0,0
Thailand,THA,1979,3.0626442,0,0,0
Thailand,THA,1980,1.3434976,0,0,0
Thailand,THA,1981,2.7930608,0,0,0
Thailand,THA,1982,3.5399394,0,0,0
Thailand,THA,1983,3.3631634,0,0,0
Thailand,THA,1984,4.0835256,0,0,0
Thailand,THA,1985,3.6990378,0,0,0
Thailand,THA,1986,5.5317,0,0,0
Thailand,THA,1987,4.056229999999999,0,0,0.00492
Thailand,THA,1988,3.71817,0,0,0.03019
Thailand,THA,1989,5.51221,0,0,0.02157
Thailand,THA,1990,4.90011,0,0,0.025008999999999993
Thailand,THA,1991,4.50535,0,0,0.029667
Thailand,THA,1992,4.15894,0,0,0.020860999999999998
Thailand,THA,1993,3.612501000000001,0,0,0.029429
Thailand,THA,1994,4.403602,0,0,0.050763539999999996
Thailand,THA,1995,6.593011,0,0,0.14274905999999998
Thailand,THA,1996,7.215002,0,0,0.20712081
Thailand,THA,1997,7.081999999999999,0,0,0.27350026500000013
Thailand,THA,1998,5.088822,0,0,0.30951109499999985
Thailand,THA,1999,3.409668,0,0,0.4474332869999996
Thailand,THA,2000,5.891444000000001,0,0,0.5268974909999998
Thailand,THA,2001,6.174345,0,0,0.6210878389999994
Thailand,THA,2002,7.36694,0,0,0.7524021670000002
Thailand,THA,2003,7.207755000000001,0,0,1.231493312
Thailand,THA,2004,5.896294,0,0,1.8419178949999988
Thailand,THA,2005,5.671181000000001,0,0,1.8562680389999988
Thailand,THA,2006,7.95005,0,0.0010101010101009982,2.0234668949999994
Thailand,THA,2007,7.961357,0,0.0010101010101009982,2.455786853999999
Thailand,THA,2008,6.95069,0,0.002828282828282795,2.174945232999999
Thailand,THA,2009,6.965735999999999,0.001,0.01,2.286292026
Thailand,THA,2010,5.3467530000000005,0.003,0.023,3.40321549
Thailand,THA,2011,7.934922,0.005,0.084,3.987664259
Thailand,THA,2012,8.431217,0.141,0.461,4.609189945
Thailand,THA,2013,5.412083999999999,0.305,1.08,5.8489104887200005
Thailand,THA,2014,5.1635729999999995,0.305,1.385,7.35550514253
Thailand,THA,2015,3.7607329999999997,0.3124888392857143,1.7738177107866226,7.898243736267663
Thailand,THA,2016,3.543078,0.4658263209393346,2.334718626394544,9.649613340186118
Trinidad and Tobago,TTO,1965,0,0,0,0
Trinidad and Tobago,TTO,1966,0,0,0,0
Trinidad and Tobago,TTO,1967,0,0,0,0
Trinidad and Tobago,TTO,1968,0,0,0,0
Trinidad and Tobago,TTO,1969,0,0,0,0
Trinidad and Tobago,TTO,1970,0,0,0,0
Trinidad and Tobago,TTO,1971,0,0,0,0.035
Trinidad and Tobago,TTO,1972,0,0,0,0.035
Trinidad and Tobago,TTO,1973,0,0,0,0.029
Trinidad and Tobago,TTO,1974,0,0,0,0.025
Trinidad and Tobago,TTO,1975,0,0,0,0.023
Trinidad and Tobago,TTO,1976,0,0,0,0.019
Trinidad and Tobago,TTO,1977,0,0,0,0.023
Trinidad and Tobago,TTO,1978,0,0,0,0.029
Trinidad and Tobago,TTO,1979,0,0,0,0.029
Trinidad and Tobago,TTO,1980,0,0,0,0.026
Trinidad and Tobago,TTO,1981,0,0,0,0.019
Trinidad and Tobago,TTO,1982,0,0,0,0.018
Trinidad and Tobago,TTO,1983,0,0,0,0.016
Trinidad and Tobago,TTO,1984,0,0,0,0.013
Trinidad and Tobago,TTO,1985,0,0,0,0.017
Trinidad and Tobago,TTO,1986,0,0,0,0.026
Trinidad and Tobago,TTO,1987,0,0,0,0.031
Trinidad and Tobago,TTO,1988,0,0,0,0.027
Trinidad and Tobago,TTO,1989,0,0,0,0.026
